Country,City,UpdateTimeUTC,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,UpdateTimeUTCWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,MinsDelay
ARE,abu-dhabi,01:00.0,256.5,21,34.4,91,28,01:30.0,11.02689039,10.98471704,0.042173347
ARE,abu-dhabi,01:00.0,608.8,32,83.1,160,41,01:30.0,11.7802592,11.10055948,0.679699721
ARE,abu-dhabi,46:00.0,669.3,34,92.2,166,41,46:00.0,11.85636955,11.10703206,0.749337483
ARE,abu-dhabi,46:00.0,549.8,29,79.1,134,34,46:00.0,11.45236487,10.88463807,0.567726799
ARE,abu-dhabi,46:00.0,239.2,19,34.3,67,23,46:00.0,10.4672666,10.33361702,0.133649577
ARE,abu-dhabi,31:00.0,179,16,22.6,56,19,31:00.0,10.29817077,10.3089524,-0.010781633
ARE,abu-dhabi,16:00.0,93.5,14,10.9,27,16,31:00.0,10.14044844,10.21985795,-0.079409512
ARE,abu-dhabi,16:00.0,149.9,15,18.4,46,16,01:30.0,10.31365891,10.3094766,0.004182311
ARE,abu-dhabi,16:00.0,194,15,23.8,56,17,01:30.0,10.29702224,10.3002695,-0.003247255
ARE,abu-dhabi,31:00.0,137.3,14,16.4,47,16,31:30.0,10.12039349,10.23385093,-0.113457437
ARE,abu-dhabi,31:00.0,94.2,13,14.8,34,15,01:30.0,9.914556985,10.01815345,-0.103596468
ARE,abu-dhabi,01:00.0,62,15,11.5,24,21,01:30.0,9.824583597,9.860589027,-0.03600543
ARE,abu-dhabi,01:00.0,276.6,22,50.2,85,28,16:30.0,10.4769555,10.09431549,0.382640007
ARE,abu-dhabi,46:30.0,308.5,19,58.4,91,22,46:30.0,10.13444232,9.96153453,0.172907791
ARE,abu-dhabi,16:30.0,95.8,10,19,32,22,46:30.0,8.931607949,9.001353627,-0.069745678
ARE,abu-dhabi,46:30.0,57.8,6,9.6,18,6,46:30.0,8.235070227,8.265611672,-0.030541445
ARE,abu-dhabi,46:30.0,15.7,2,6,5,2,46:30.0,8.028550909,8.203175507,-0.174624598
ARE,abu-dhabi,01:30.0,0,1,0,0,1,01:30.0,8.356889221,8.625020233,-0.268131013
ARE,abu-dhabi,16:30.0,1.1,2,0.2,1,3,01:30.0,8.488583732,8.746092756,-0.257509024
ARE,abu-dhabi,01:30.0,7.6,3,2.8,4,3,01:30.0,8.538073985,8.684885493,-0.146811508
ARE,abu-dhabi,01:30.0,48.1,5,3.4,6,4,01:30.0,8.765761639,8.816776393,-0.051014754
